combination;time
combination_4;1038
combination_4;619
combination_4;936
combination_4;737
combination_4;891
combination_4;729
combination_4;1478
combination_4;1782
combination_4;1729
combination_4;2039
combination_4;121
combination_4;84
combination_4;116
combination_4;108
combination_4;123
combination_4;2070
combination_4;200
combination_4;1308
combination_4;1436
combination_4;182
combination_4;48
combination_4;73
combination_4;90
combination_4;66
combination_4;83
combination_4;408
combination_4;349
combination_4;418
combination_4;373
combination_4;259
combination_4;2137
combination_4;200
combination_4;1616
combination_4;1603
combination_4;167
combination_4;562
combination_4;1081
combination_4;1005
combination_4;384
combination_4;1046
combination_4;920
combination_4;482
combination_4;662
combination_4;550
combination_4;293
combination_4;454
combination_4;328
combination_4;289
combination_4;325
combination_4;320
combination_4;547
combination_4;328
combination_4;311
combination_4;469
combination_4;410
combination_4;854
combination_4;296
combination_4;341
combination_4;350
combination_4;322
combination_4;371
combination_4;670
combination_4;610
combination_4;55
combination_4;597
combination_4;59
combination_4;27
combination_4;88
combination_4;12
combination_4;68
combination_5;5315
combination_5;3371
combination_5;3409
combination_5;3296
combination_5;3512
combination_5;25646
combination_5;26098
combination_5;25145
combination_5;26116
combination_5;27115
combination_5;300026
combination_5;300038
combination_5;300046
combination_5;300038
combination_5;300069
combination_5;1831
combination_5;1296
combination_5;1094
combination_5;1056
combination_5;1062
combination_5;583
combination_5;536
combination_5;417
combination_5;550
combination_5;373
combination_5;4591
combination_5;130
combination_5;664
combination_5;626
combination_5;2454
combination_5;837
combination_5;648
combination_5;837
combination_5;672
combination_5;723
combination_5;1465
combination_5;1380
combination_5;1792
combination_5;1541
combination_5;2160
combination_5;119
combination_5;100
combination_5;337
combination_5;105
combination_5;247
combination_5;2060
combination_5;195
combination_5;1388
combination_5;1368
combination_5;170
combination_5;52
combination_5;77
combination_5;84
combination_5;55
combination_5;58
combination_5;386
combination_5;319
combination_5;412
combination_5;368
combination_5;281
combination_5;2363
combination_5;209
combination_5;1426
combination_5;1427
combination_5;172
combination_5;1130
combination_5;1081
combination_5;1176
combination_5;1021
combination_5;1131
combination_5;978
combination_5;305
combination_5;603
combination_5;502
combination_5;181
combination_5;594
combination_5;343
combination_5;296
combination_5;305
combination_5;343
combination_5;546
combination_5;326
combination_5;309
combination_5;318
combination_5;315
combination_5;1018
combination_5;287
combination_5;336
combination_5;344
combination_5;345
combination_5;213
combination_5;384
combination_5;404
combination_5;59
combination_5;346
combination_5;42
combination_5;25
combination_5;80
combination_5;12
combination_5;69
combination_6;5121
combination_6;3597
combination_6;3376
combination_6;3611
combination_6;3169
combination_6;23819
combination_6;24096
combination_6;23870
combination_6;24864
combination_6;26777
combination_6;300016
combination_6;300075
combination_6;300071
combination_6;300093
combination_6;300020
combination_6;1759
combination_6;1109
combination_6;1112
combination_6;1200
combination_6;1027
combination_6;578
combination_6;577
combination_6;523
combination_6;417
combination_6;552
combination_6;4556
combination_6;155
combination_6;570
